owner,age,name,selling_price,km_driven,fuel_Diesel,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,fule_Other
1.0,5,1012,670000,7104,0,1,0,0,1,0,1,0
1.0,6,885,625000,11918,0,1,0,0,1,0,1,0
1.0,4,449,520000,10510,0,1,1,0,0,1,0,0
1.0,5,58,239000,41000,0,1,1,0,0,0,1,0
1.0,4,1389,2600000,47162,1,0,0,0,1,1,0,0
1.0,6,935,750000,45974,1,0,0,0,1,0,1,0
1.0,9,554,229999,49824,0,1,1,0,0,0,1,0
1.0,8,13,1300000,58500,1,0,1,0,0,1,0,0
1.0,16,462,80000,56580,0,1,1,0,0,0,1,0
1.0,9,1173,385000,52000,1,0,1,0,0,0,1,0
1.0,6,513,760000,55340,0,1,0,0,1,0,1,0
1.0,4,971,600000,46507,1,0,0,0,1,0,1,0
1.0,2,909,450000,40000,0,1,0,1,0,0,1,0
1.0,2,909,450000,40000,0,1,0,1,0,0,1,0
3.0,9,883,550000,120000,1,0,0,1,0,0,1,0
1.0,8,1269,200000,60000,0,1,0,1,0,0,1,0
2.0,13,1219,80000,90000,0,1,0,1,0,0,1,0
2.0,11,1294,300000,250000,1,0,0,1,0,0,1,0
1.0,2,150,675000,15000,1,0,0,1,0,0,1,0
1.0,4,872,260000,30000,0,1,0,1,0,0,1,0
1.0,2,432,500000,15000,0,1,0,1,0,0,1,0
2.0,9,404,150000,55766,0,1,0,1,0,0,1,0
1.0,15,814,100000,80000,0,1,0,1,0,0,1,0
2.0,20,1034,70000,117000,0,1,0,1,0,0,1,0
1.0,17,811,100000,70000,0,1,0,1,0,0,1,0
2.0,9,1415,730000,110000,1,0,0,1,0,0,1,0
2.0,5,1122,525000,100000,1,0,0,1,0,0,1,0
2.0,5,1122,525000,105000,1,0,0,1,0,0,1,0
3.0,12,1413,550000,182000,1,0,0,1,0,0,1,0
2.0,9,1358,420000,95000,1,0,0,1,0,0,1,0
1.0,6,272,500000,70000,0,1,0,1,0,0,1,0
2.0,12,1041,165000,76000,0,1,0,1,0,0,1,0
2.0,7,505,650000,70000,1,0,0,1,0,0,1,0
1.0,8,52,195000,46000,1,0,0,1,0,0,1,0
1.0,22,1070,75000,70000,0,1,0,1,0,0,1,0
2.0,16,365,100000,120000,1,0,0,1,0,0,1,0
1.0,4,1427,1770000,25000,1,0,0,1,0,0,1,0
1.0,15,895,90000,90000,0,1,0,1,0,0,1,0
1.0,5,537,515000,50000,1,0,0,1,0,0,1,0
0.0,4,350,700000,24585,1,0,1,0,0,0,1,0
1.0,20,1070,62000,70000,0,1,0,1,0,0,1,0
3.0,10,1371,220000,110000,1,0,0,1,0,0,1,0
1.0,2,469,520000,10000,0,0,0,1,0,0,1,1
1.0,11,134,170000,100000,0,1,0,1,0,0,1,0
2.0,10,233,190000,110000,1,0,0,1,0,0,1,0
2.0,10,233,150000,100000,1,0,0,1,0,0,1,0
1.0,12,1064,125000,65000,0,1,0,1,0,0,1,0
3.0,6,263,290000,40000,1,0,0,1,0,0,1,0
1.0,2,841,490000,13900,0,1,0,1,0,0,1,0
1.0,4,1335,434999,17563,0,1,0,1,0,0,1,0
1.0,5,1344,380000,15000,0,1,0,1,0,0,1,0
2.0,9,1461,200000,82000,1,0,0,1,0,0,1,0
1.0,5,219,495000,40000,1,0,0,1,0,0,1,0
3.0,7,1421,894999,173000,1,0,0,1,0,0,1,0
2.0,7,751,600000,151000,1,0,0,1,0,0,1,0
1.0,6,292,300000,50000,0,1,0,1,0,0,1,0
1.0,4,261,430000,15000,0,1,0,1,0,0,1,0
1.0,4,259,370000,80000,1,0,0,1,0,0,1,0
1.0,2,831,750000,11000,0,1,0,1,0,0,1,0
1.0,5,805,300000,50000,0,0,0,1,0,0,1,1
2.0,9,37,700000,120000,1,0,0,1,0,1,0,0
3.0,14,1039,100000,70000,0,0,0,1,0,0,1,1
1.0,6,453,300000,90000,0,1,0,1,0,0,1,0
2.0,9,1237,130000,185000,1,0,0,1,0,0,1,0
1.0,5,598,650000,40000,1,0,0,1,0,0,1,0
1.0,4,993,509999,25000,1,0,0,1,0,0,1,0
2.0,8,1415,1000000,117780,1,0,0,1,0,0,1,0
2.0,11,523,280000,120000,1,0,0,1,0,0,1,0
1.0,4,957,600000,120000,1,0,0,1,0,0,1,0
3.0,8,1191,210000,120000,1,0,0,1,0,0,1,0
2.0,7,18,1150000,110000,1,0,0,1,0,1,0,0
1.0,3,402,229999,30000,0,1,0,1,0,0,1,0
1.0,3,402,245000,30000,0,1,0,1,0,0,1,0
1.0,6,694,600000,60000,1,0,0,1,0,0,1,0
1.0,5,453,375000,25000,0,1,0,1,0,0,1,0
2.0,6,675,150000,55000,1,0,0,1,0,0,1,0
1.0,3,744,1450000,20000,1,0,0,1,0,0,1,0
2.0,7,883,500000,100000,1,0,0,1,0,0,1,0
2.0,14,814,75000,40000,0,1,0,1,0,0,1,0
3.0,15,491,225000,80000,0,1,0,1,0,1,0,0
4.0,15,490,275000,80000,0,1,0,1,0,1,0,0
1.0,3,637,620000,35000,1,0,0,1,0,0,1,0
2.0,11,1127,600000,110000,1,0,0,1,0,0,1,0
1.0,10,770,275000,160000,1,0,0,1,0,0,1,0
1.0,8,1262,125000,125000,1,0,0,1,0,0,1,0
2.0,10,1253,80000,62000,0,1,0,1,0,0,1,0
2.0,10,1108,199000,120000,1,0,0,1,0,0,1,0
2.0,5,1111,440000,33000,0,1,0,1,0,0,1,0
4.0,8,963,250000,80000,1,0,0,1,0,0,1,0
1.0,4,581,700000,35000,1,0,0,1,0,0,1,0
1.0,6,445,450000,50000,1,0,0,1,0,0,1,0
1.0,2,798,240000,5000,0,1,0,1,0,0,1,0
1.0,5,546,350000,12000,0,1,0,1,0,0,1,0
1.0,5,160,650000,81595,1,0,1,0,0,0,1,0
1.0,16,427,71000,22000,0,1,0,1,0,0,1,0
1.0,6,1002,400000,40000,0,1,0,1,0,0,1,0
2.0,13,816,130000,40000,0,1,0,1,0,0,1,0
2.0,8,679,300000,70000,1,0,0,1,0,0,1,0
1.0,2,1103,1100000,4000,1,0,0,1,0,0,1,0
1.0,6,26,2200000,24000,1,0,0,1,0,1,0,0
1.0,3,280,800000,13500,0,1,1,0,0,0,1,0
1.0,8,927,490000,40000,1,0,0,1,0,0,1,0
1.0,3,345,836000,9700,0,1,1,0,0,0,1,0
2.0,9,1464,375000,62000,0,1,0,1,0,0,1,0
1.0,5,281,1249000,24000,1,0,1,0,0,0,1,0
1.0,2,363,1240000,13000,1,0,1,0,0,0,1,0
3.0,12,1286,35000,50000,0,1,0,1,0,0,1,0
1.0,4,283,1068000,36000,0,1,1,0,0,0,1,0
1.0,4,281,1189000,40000,1,0,1,0,0,0,1,0
1.0,3,416,700000,27000,0,1,0,1,0,0,1,0
1.0,5,806,350000,40000,0,1,0,1,0,0,1,0
2.0,12,558,254999,80000,0,1,0,1,0,0,1,0
3.0,16,678,229999,221000,1,0,0,1,0,0,1,0
1.0,5,598,750000,80000,1,0,0,1,0,0,1,0
2.0,9,928,325000,119000,1,0,0,1,0,0,1,0
2.0,12,1404,760000,190000,1,0,0,1,0,0,1,0
1.0,4,845,509999,25000,0,1,0,1,0,1,0,0
1.0,8,1111,363000,28740,0,1,0,1,0,0,1,0
1.0,11,803,229999,48500,0,1,0,1,0,0,1,0
2.0,9,1115,290000,110000,0,1,0,1,0,0,1,0
1.0,3,998,550000,30000,0,1,0,1,0,0,1,0
2.0,10,1239,125000,120000,1,0,0,1,0,0,1,0
1.0,7,1490,2000000,130000,1,0,0,1,0,1,0,0
2.0,13,1404,350000,140000,1,0,0,1,0,0,1,0
1.0,10,506,390000,90000,1,0,0,1,0,0,1,0
1.0,11,1053,260000,50000,0,1,0,1,0,0,1,0
2.0,13,916,150000,50000,0,1,0,1,0,0,1,0
2.0,15,898,85000,60000,0,1,0,1,0,0,1,0
2.0,6,793,280000,15000,0,1,0,1,0,0,1,0
1.0,6,837,220000,45000,0,1,0,1,0,0,1,0
3.0,16,479,140000,80000,0,1,0,1,0,0,1,0
1.0,3,1025,370000,15000,0,1,0,1,0,1,0,0
1.0,2,971,650000,20000,1,0,0,1,0,0,1,0
1.0,4,792,280000,37000,0,1,0,1,0,0,1,0
1.0,5,971,540000,80000,1,0,0,1,0,0,1,0
4.0,19,1,50000,120000,1,0,0,1,0,0,1,0
1.0,3,854,800000,20000,0,1,0,1,0,0,1,0
1.0,5,217,515000,25000,1,0,0,1,0,0,1,0
3.0,11,570,220000,96000,0,1,0,1,0,0,1,0
2.0,7,592,525000,54000,0,1,1,0,0,0,1,0
1.0,8,88,165000,53000,0,1,1,0,0,0,1,0
1.0,11,129,221000,65000,1,0,1,0,0,0,1,0
1.0,6,56,245000,43000,0,1,1,0,0,0,1,0
1.0,9,214,260000,42000,0,1,1,0,0,0,1,0
1.0,10,1198,550000,73000,1,0,1,0,0,1,0,0
1.0,6,433,434999,29000,0,1,1,0,0,0,1,0
1.0,8,1307,450000,95000,1,0,1,0,0,0,1,0
1.0,7,75,290000,25000,0,1,0,1,0,0,1,0
2.0,10,1467,305000,53000,0,1,1,0,0,0,1,0
1.0,10,152,265000,20000,0,1,1,0,0,0,1,0
1.0,7,287,325000,57000,0,1,1,0,0,0,1,0
1.0,7,63,550000,52000,1,0,1,0,0,0,1,0
1.0,13,1065,105000,40000,0,1,0,1,0,0,1,0
1.0,9,287,275000,47000,0,1,1,0,0,0,1,0
2.0,9,307,434999,47000,0,1,1,0,0,0,1,0
1.0,5,504,690000,73000,1,0,1,0,0,0,1,0
2.0,9,294,249000,42000,0,1,1,0,0,0,1,0
3.0,9,394,204999,60000,0,1,1,0,0,0,1,0
1.0,9,52,200000,50000,1,0,0,1,0,0,1,0
1.0,6,1054,190000,120000,0,1,0,1,0,0,1,0
1.0,9,814,150000,50000,0,1,0,1,0,0,1,0
4.0,22,1070,70000,70000,0,1,0,1,0,0,1,0
1.0,3,637,900000,25000,1,0,0,1,0,0,1,0
1.0,2,892,950000,11000,0,1,0,1,0,1,0,0
1.0,8,974,475000,80000,0,1,0,1,0,0,1,0
4.0,23,782,55000,80000,0,1,0,1,0,0,1,0
2.0,8,211,450000,75000,1,0,0,1,0,0,1,0
3.0,12,31,1200000,45000,1,0,0,1,0,1,0,0
2.0,14,641,300000,100000,1,0,0,1,0,0,1,0
2.0,7,317,350000,60000,1,0,0,1,0,0,1,0
2.0,10,1235,229999,160000,1,0,0,1,0,0,1,0
1.0,6,384,821000,50000,0,1,0,1,0,0,1,0
2.0,7,806,200000,80000,0,1,0,1,0,0,1,0
2.0,4,675,1000000,60000,1,0,0,1,0,0,1,0
2.0,5,799,220000,60000,0,1,0,1,0,0,1,0
1.0,6,226,459999,148620,1,0,1,0,0,0,1,0
2.0,9,944,310000,70000,1,0,0,1,0,0,1,0
1.0,3,412,815000,42000,1,0,0,1,0,0,1,0
1.0,4,502,1200000,40000,1,0,0,1,0,0,1,0
2.0,10,74,170000,150000,1,0,0,1,0,0,1,0
1.0,4,931,1000000,30000,1,0,0,1,0,0,1,0
4.0,11,476,155000,90000,0,1,0,1,0,0,1,0
1.0,4,719,400000,120000,1,0,0,1,0,0,1,0
2.0,5,667,400000,80000,1,0,0,1,0,0,1,0
2.0,11,1232,250000,80000,1,0,0,1,0,0,1,0
3.0,13,1254,150000,50000,0,1,0,1,0,0,1,0
2.0,19,465,80000,70000,0,1,0,1,0,0,1,0
2.0,12,946,130000,120000,0,1,0,1,0,1,0,0
1.0,7,1470,325000,70000,1,0,0,1,0,1,0,0
1.0,9,1449,735000,55300,1,0,1,0,0,1,0,0
1.0,9,1234,285000,74300,1,0,1,0,0,0,1,0
1.0,11,316,350000,48781,0,1,1,0,0,0,1,0
1.0,11,1441,290000,87620,1,0,1,0,0,1,0,0
1.0,4,1474,890000,40219,1,0,1,0,0,1,0,0
1.0,10,355,385000,11473,0,1,1,0,0,0,1,0
1.0,4,870,425000,8352,0,1,1,0,0,0,1,0
1.0,4,1047,525000,9745,0,1,1,0,0,1,0,0
1.0,4,441,550000,9748,0,1,1,0,0,0,1,0
1.0,9,1451,271000,49000,0,1,1,0,0,0,1,0
1.0,3,381,1490000,20694,1,0,1,0,0,0,1,0
1.0,6,442,490000,31080,0,1,1,0,0,0,1,0
1.0,7,396,260000,37605,0,1,1,0,0,0,1,0
1.0,7,540,455000,55850,1,0,1,0,0,0,1,0
1.0,11,1283,75000,58850,0,1,1,0,0,0,1,0
1.0,6,1368,421000,23839,0,1,1,0,0,0,1,0
1.0,5,956,550000,54000,1,0,1,0,0,0,1,0
1.0,8,564,330000,38000,0,1,1,0,0,1,0,0
1.0,9,1469,390000,45454,1,0,1,0,0,0,1,0
1.0,6,1180,599000,46957,1,0,1,0,0,1,0,0
1.0,2,419,738000,8000,0,1,0,1,0,1,0,0
1.0,5,806,300000,30000,0,1,0,1,0,0,1,0
1.0,9,1236,150000,110000,1,0,0,1,0,0,1,0
4.0,14,1404,440000,223000,1,0,0,1,0,0,1,0
1.0,10,1482,280000,110000,1,0,0,1,0,0,1,0
2.0,15,462,100000,120000,0,1,0,1,0,0,1,0
2.0,13,1004,150000,100000,0,1,0,1,0,0,1,0
2.0,7,971,380000,100000,1,0,0,1,0,0,1,0
2.0,15,811,90000,60000,0,1,0,1,0,0,1,0
3.0,13,703,300000,270000,1,0,0,1,0,0,1,0
2.0,10,1167,275000,60000,1,0,0,1,0,0,1,0
1.0,12,1067,180000,41090,0,1,0,1,0,0,1,0
1.0,9,992,225000,296823,1,0,0,1,0,0,1,0
1.0,7,793,200000,40000,0,1,0,1,0,0,1,0
2.0,10,1359,500000,40000,0,1,0,1,0,0,1,0
2.0,11,202,300000,70000,0,1,0,1,0,0,1,0
2.0,6,504,765000,80000,1,0,0,1,0,0,1,0
1.0,4,971,650000,90000,1,0,0,1,0,0,1,0
1.0,4,1055,380000,19000,0,1,0,1,0,0,1,0
2.0,7,971,480000,110000,1,0,0,1,0,0,1,0
1.0,25,649,200000,60000,1,0,0,1,0,0,1,0
1.0,4,1055,380000,19000,0,1,0,1,0,0,1,0
2.0,11,1066,145000,68000,0,0,0,1,0,0,1,1
2.0,10,928,280000,120000,1,0,0,1,0,0,1,0
1.0,7,971,254999,30000,1,0,0,1,0,0,1,0
2.0,5,1207,300000,90000,0,1,0,1,0,0,1,0
3.0,6,993,480000,140000,1,0,0,1,0,0,1,0
1.0,4,1194,850000,44500,0,1,0,1,0,1,0,0
2.0,7,595,350000,52000,1,0,0,1,0,0,1,0
1.0,5,585,650000,26000,0,1,0,1,0,0,1,0
1.0,5,585,650000,26000,0,1,0,1,0,0,1,0
2.0,14,1291,550000,80000,0,1,0,1,0,0,1,0
1.0,6,837,300000,35000,0,1,0,1,0,0,1,0
2.0,13,954,150000,60000,0,1,0,1,0,0,1,0
1.0,7,453,300000,120000,0,1,0,1,0,0,1,0
1.0,17,479,80000,58000,0,1,0,1,0,0,1,0
1.0,7,1271,200000,100000,1,0,0,1,0,0,1,0
1.0,5,402,220000,43700,0,1,0,1,0,0,1,0
2.0,12,1219,68000,120000,0,1,0,1,0,0,1,0
3.0,10,1274,180000,80000,1,0,0,1,0,0,1,0
1.0,4,396,290000,20000,0,1,0,1,0,0,1,0
1.0,3,870,300000,25000,0,1,0,1,0,0,1,0
1.0,7,322,600000,27483,1,0,1,0,0,0,1,0
1.0,2,986,470000,8000,0,1,0,1,0,0,1,0
1.0,13,563,150000,30000,0,1,0,1,0,0,1,0
1.0,4,996,400000,30000,0,1,0,1,0,0,1,0
4.0,12,198,110000,100000,1,0,0,1,0,0,1,0
2.0,7,793,180000,56207,0,1,1,0,0,0,1,0
1.0,11,608,250000,40000,0,1,0,1,0,0,1,0
1.0,15,1072,80000,70000,0,1,0,1,0,0,1,0
1.0,3,364,875000,1440,0,1,0,1,0,0,1,0
1.0,6,453,425000,12000,0,1,0,1,0,0,1,0
1.0,2,793,300000,50000,0,1,0,1,0,0,1,0
1.0,5,279,700000,35000,1,0,0,1,0,0,1,0
2.0,11,1069,130000,50000,0,1,0,1,0,0,1,0
2.0,4,882,1000000,60000,1,0,0,1,0,0,1,0
1.0,4,978,650000,67000,1,0,0,1,0,0,1,0
2.0,8,1141,400000,100000,0,1,0,1,0,0,1,0
1.0,4,722,800000,60000,1,0,0,1,0,0,1,0
1.0,4,637,675000,70000,1,0,0,1,0,0,1,0
4.0,4,919,210000,50000,0,1,0,1,0,0,1,0
3.0,12,1294,150000,120000,1,0,0,1,0,0,1,0
4.0,14,917,45000,100000,0,0,0,1,0,0,1,1
1.0,6,605,516000,90000,0,1,0,1,0,0,1,0
1.0,7,605,450000,80000,0,1,0,1,0,0,1,0
2.0,9,85,134000,90000,0,1,0,1,0,0,1,0
2.0,7,1382,509999,157000,1,0,0,1,0,0,1,0
1.0,5,1453,500000,20000,0,1,0,1,0,0,1,0
4.0,13,1060,130000,80000,0,1,0,1,0,0,1,0
1.0,6,1009,575000,60000,1,0,0,1,0,0,1,0
1.0,6,418,550000,49000,0,1,0,1,0,0,1,0
1.0,12,1243,145000,89255,1,0,0,1,0,0,1,0
1.0,1,793,347000,5000,0,1,0,1,0,0,1,0
1.0,8,1237,275000,110000,1,0,0,1,0,0,1,0
3.0,11,1414,630000,200000,1,0,0,1,0,0,1,0
2.0,9,50,160000,90000,1,0,0,1,0,0,1,0
3.0,11,123,150000,63000,1,0,0,1,0,0,1,0
1.0,6,359,550000,23000,0,1,0,1,0,0,1,0
1.0,8,668,349000,100000,1,0,0,1,0,0,1,0
4.0,17,632,229999,168000,1,0,0,1,0,0,1,0
3.0,13,1228,110000,90000,1,0,0,1,0,0,1,0
3.0,13,1041,110000,70000,0,1,0,1,0,0,1,0
2.0,3,1151,245000,5550,0,1,0,1,0,0,1,0
2.0,7,806,180000,100000,0,1,0,1,0,0,1,0
2.0,7,1048,290000,80000,0,1,0,1,0,0,1,0
1.0,11,599,250000,40000,0,1,0,1,0,0,1,0
1.0,11,1262,150000,100000,1,0,0,1,0,0,1,0
3.0,17,776,55000,35000,0,1,0,1,0,0,1,0
2.0,15,1176,500000,75000,1,0,0,1,0,0,1,0
4.0,8,667,290000,150000,1,0,0,1,0,0,1,0
1.0,2,467,400000,16000,0,1,0,1,0,1,0,0
1.0,12,817,72000,70000,0,1,0,1,0,0,1,0
1.0,7,928,250000,115000,1,0,0,1,0,0,1,0
1.0,2,955,575000,25000,0,1,0,1,0,1,0,0
1.0,2,616,1300000,10000,1,0,0,1,0,1,0,0
1.0,2,468,425000,15000,0,1,0,1,0,0,1,0
1.0,2,873,470000,10000,0,0,0,1,0,0,1,1
3.0,9,1383,220000,80000,0,1,0,1,0,0,1,0
1.0,1,793,310000,1700,0,1,0,1,0,0,1,0
1.0,5,219,400000,45217,1,0,1,0,0,0,1,0
1.0,9,1478,215000,97000,1,0,0,1,0,0,1,0
1.0,3,402,310000,20000,0,1,0,1,0,0,1,0
1.0,4,864,750000,50000,1,0,0,1,0,0,1,0
2.0,12,1294,204999,120000,1,0,0,1,0,0,1,0
1.0,11,954,260000,50000,0,1,0,1,0,0,1,0
2.0,9,814,180000,40000,0,1,0,1,0,0,1,0
2.0,14,671,125000,110000,1,0,0,1,0,0,1,0
1.0,7,993,420000,155000,1,0,0,1,0,0,1,0
2.0,10,803,220000,70000,0,1,0,1,0,0,1,0
3.0,11,801,200000,70000,0,1,0,1,0,0,1,0
3.0,12,252,130000,100000,1,0,0,1,0,0,1,0
1.0,5,1331,335000,41000,0,1,1,0,0,0,1,0
1.0,4,191,2650000,60000,1,0,1,0,0,1,0,0
1.0,3,186,2675000,56000,1,0,1,0,0,1,0,0
1.0,4,191,2675000,60000,1,0,1,0,0,1,0,0
2.0,10,312,434999,97000,0,1,1,0,0,1,0,0
1.0,7,324,500000,60000,0,1,0,1,0,0,1,0
1.0,4,809,290000,60000,0,1,0,1,0,0,1,0
2.0,7,179,475000,48000,0,1,1,0,0,1,0,0
3.0,12,973,270000,190000,1,0,0,1,0,0,1,0
1.0,2,548,600000,80000,0,1,0,1,0,0,1,0
2.0,8,595,300000,70000,1,0,0,1,0,0,1,0
2.0,9,1447,415000,80000,1,0,0,1,0,0,1,0
2.0,3,1021,800000,30000,1,0,0,1,0,1,0,0
2.0,5,453,420000,44440,0,1,0,1,0,0,1,0
1.0,3,382,1250000,30000,1,0,0,1,0,0,1,0
1.0,10,993,270000,120000,1,0,0,1,0,0,1,0
2.0,6,447,390000,80000,1,0,0,1,0,0,1,0
1.0,9,1173,400000,110000,1,0,0,1,0,0,1,0
1.0,14,197,100000,170000,0,1,0,1,0,0,1,0
1.0,11,14,850000,46000,1,0,0,1,0,1,0,0
3.0,9,64,359000,120000,1,0,0,1,0,1,0,0
1.0,6,978,470000,91365,1,0,1,0,0,0,1,0
2.0,8,971,360000,90010,1,0,1,0,0,0,1,0
1.0,8,883,250999,80000,1,0,0,1,0,0,1,0
2.0,9,1283,45000,35000,0,1,0,1,0,0,1,0
2.0,15,1050,75000,80000,0,1,0,1,0,0,1,0
1.0,8,971,495000,31800,1,0,1,0,0,0,1,0
1.0,8,1027,310000,59100,0,0,1,0,0,0,1,1
1.0,5,344,540000,31200,0,1,1,0,0,0,1,0
1.0,5,859,665000,51000,1,0,1,0,0,0,1,0
2.0,8,602,425000,22700,1,0,1,0,0,0,1,0
1.0,10,4,1295000,58000,1,0,1,0,0,1,0,0
1.0,5,855,675000,50900,1,0,1,0,0,0,1,0
1.0,3,1023,980000,10000,1,0,0,1,0,0,1,0
1.0,7,51,320000,60000,1,0,0,1,0,0,1,0
2.0,10,929,250000,80000,0,1,0,1,0,0,1,0
1.0,5,832,600000,72000,1,0,0,1,0,0,1,0
1.0,5,545,300000,96000,0,1,0,1,0,0,1,0
1.0,7,51,305000,66000,1,0,0,1,0,0,1,0
2.0,9,1297,270000,80000,1,0,0,1,0,0,1,0
1.0,9,1143,300000,90000,1,0,0,1,0,0,1,0
1.0,12,1041,106000,70000,0,1,0,1,0,0,1,0
3.0,15,372,90000,75000,0,1,0,1,0,0,1,0
1.0,2,1326,539000,2417,0,1,0,1,0,0,1,0
4.0,12,198,110000,100000,1,0,0,1,0,0,1,0
2.0,5,397,250000,30000,0,1,0,1,0,0,1,0
1.0,12,592,300000,50000,0,1,0,1,0,0,1,0
1.0,3,684,707000,60000,1,0,0,1,0,0,1,0
4.0,14,426,95000,120000,0,1,0,1,0,0,1,0
1.0,1,873,495000,7000,0,0,0,1,0,0,1,1
1.0,9,1262,200000,35000,1,0,0,1,0,0,1,0
4.0,12,788,110000,110000,0,1,0,1,0,0,1,0
4.0,13,814,100000,130000,0,1,0,1,0,0,1,0
2.0,5,792,150000,25000,0,1,0,1,0,0,1,0
1.0,5,1367,509999,35000,0,1,0,1,0,0,1,0
3.0,16,250,50000,80000,0,1,0,1,0,0,1,0
2.0,14,40,85000,70000,0,1,0,1,0,0,1,0
1.0,3,435,475000,23000,0,1,0,1,0,0,1,0
1.0,7,1454,425000,40000,0,1,0,1,0,0,1,0
2.0,15,32,480000,110000,0,1,0,1,0,1,0,0
1.0,2,932,950000,10000,1,0,0,1,0,0,1,0
1.0,6,971,535000,80000,1,0,0,1,0,0,1,0
3.0,12,524,325000,25000,1,0,0,1,0,0,1,0
3.0,8,1043,270000,74000,0,1,0,1,0,0,1,0
3.0,6,837,300000,60000,0,1,0,1,0,0,1,0
1.0,10,1481,325000,70000,1,0,0,1,0,0,1,0
1.0,11,1294,350000,100000,1,0,0,1,0,0,1,0
3.0,13,523,229999,146000,1,0,0,1,0,0,1,0
2.0,9,966,325000,120000,1,0,0,1,0,0,1,0
2.0,16,1034,70000,70000,0,1,0,1,0,0,1,0
3.0,13,1170,190000,120000,1,0,0,1,0,0,1,0
1.0,10,63,345000,65500,1,0,0,1,0,0,1,0
1.0,5,675,1025000,70000,1,0,0,1,0,0,1,0
1.0,9,793,120000,50000,0,1,0,1,0,0,1,0
2.0,12,816,114999,90000,0,1,0,1,0,0,1,0
2.0,12,303,300000,120000,0,1,0,1,0,0,1,0
1.0,5,837,340000,56000,0,1,1,0,0,0,1,0
2.0,16,1034,90000,70000,0,1,0,1,0,0,1,0
1.0,15,811,150000,140300,0,1,0,1,0,0,1,0
1.0,11,801,115999,70000,0,1,0,1,0,0,1,0
1.0,4,1375,425000,36000,1,0,1,0,0,0,1,0
1.0,4,277,550000,12997,1,0,1,0,0,0,1,0
1.0,4,849,500000,40000,0,1,0,1,0,1,0,0
2.0,8,669,300000,25000,1,0,0,1,0,0,1,0
1.0,3,521,1150000,26430,1,0,1,0,0,0,1,0
1.0,6,953,475000,24600,0,1,1,0,0,0,1,0
1.0,10,1034,260000,28481,0,1,1,0,0,0,1,0
1.0,8,168,350000,100000,0,1,0,1,0,0,1,0
1.0,8,755,750000,41988,1,0,1,0,0,0,1,0
1.0,4,1149,350000,7658,0,1,1,0,0,1,0,0
1.0,12,1034,180000,30375,0,1,1,0,0,0,1,0
1.0,4,971,611000,34400,1,0,1,0,0,0,1,0
1.0,4,1153,325000,18500,0,1,1,0,0,0,1,0
1.0,9,391,225000,48000,0,1,1,0,0,0,1,0
1.0,7,1024,300000,28942,0,1,1,0,0,1,0,0
2.0,4,637,400000,50000,1,0,0,1,0,0,1,0
1.0,9,755,711000,53600,1,0,1,0,0,0,1,0
1.0,6,1400,851000,53652,1,0,1,0,0,0,1,0
2.0,5,1045,375000,23000,0,1,1,0,0,0,1,0
1.0,14,1065,275000,10211,0,1,0,1,0,0,1,0
3.0,16,681,120000,120000,1,0,0,1,0,0,1,0
1.0,6,842,350000,120000,1,0,0,1,0,0,1,0
1.0,4,843,409999,35000,0,1,0,1,0,0,1,0
1.0,9,505,500000,130000,1,0,0,1,0,0,1,0
2.0,8,1113,220000,90000,1,0,0,1,0,0,1,0
2.0,13,201,120000,80000,0,1,0,1,0,0,1,0
2.0,14,482,70000,55000,0,1,0,1,0,0,1,0
1.0,4,981,800000,15000,0,1,0,1,0,0,1,0
2.0,7,971,450000,260000,1,0,0,1,0,0,1,0
1.0,9,701,525000,145000,1,0,0,1,0,0,1,0
1.0,5,104,300000,35000,0,1,0,1,0,0,1,0
2.0,13,554,195000,56000,0,1,0,1,0,0,1,0
2.0,14,206,130000,98000,1,0,0,1,0,0,1,0
2.0,10,1382,300000,135000,1,0,0,1,0,0,1,0
3.0,19,818,120000,60000,0,1,0,1,0,0,1,0
3.0,11,1403,450000,120000,1,0,0,1,0,0,1,0
2.0,11,1257,160000,102000,1,0,0,1,0,0,1,0
1.0,3,634,800000,35000,1,0,0,1,0,0,1,0
1.0,8,775,100000,80000,0,1,0,1,0,0,1,0
1.0,4,1463,825000,13599,0,1,1,0,0,1,0,0
1.0,6,793,265000,32933,0,1,1,0,0,0,1,0
1.0,13,1034,175000,54551,0,1,1,0,0,0,1,0
1.0,7,915,250999,57112,0,1,1,0,0,0,1,0
1.0,6,549,471000,41025,0,1,1,0,0,1,0,0
1.0,2,963,650000,5000,1,0,0,1,0,0,1,0
1.0,2,963,650000,5000,1,0,0,1,0,0,1,0
2.0,9,400,225000,53122,0,1,1,0,0,0,1,0
1.0,8,795,245000,64111,0,0,1,0,0,0,1,1
1.0,10,926,221000,78892,0,1,1,0,0,0,1,0
1.0,10,566,271000,74113,0,1,1,0,0,0,1,0
1.0,9,1045,290000,80000,0,1,1,0,0,0,1,0
1.0,4,1004,525000,39000,0,1,1,0,0,0,1,0
1.0,9,1476,377000,84775,0,1,1,0,0,0,1,0
1.0,9,1280,95000,20778,0,1,1,0,0,0,1,0
1.0,6,883,763000,64441,1,0,1,0,0,0,1,0
1.0,6,271,450000,43192,0,1,1,0,0,0,1,0
1.0,7,1287,140000,44416,0,1,1,0,0,0,1,0
1.0,5,859,701000,79991,1,0,1,0,0,0,1,0
